blue,crop_type,green,nir,nir08,red,rededge1,rededge2,rededge3,swir16,swir22,time,unique_id,x,y
1982,cocoa,2232,4499,4807,2136,2621,4061,4599,4772,3891,2022-05-23,PIXEL_0068,0.9588469298048437,7.021854586623484
1676,cocoa,1918,3515,3788,1928,2244,3174,3611,4028,3389,2022-06-02,PIXEL_0068,0.9588469298048437,7.021854586623484
1664,cocoa,1860,2706,2548,1756,2038,2278,2383,2692,2216,2022-07-22,PIXEL_0068,0.9588469298048437,7.021854586623484
1678,cocoa,1860,3088,3233,2106,2455,2673,2878,4768,4163,2022-08-11,PIXEL_0068,0.9588469298048437,7.021854586623484
2454,cocoa,2550,3692,3860,2418,2745,3491,3660,3377,2606,2022-09-25,PIXEL_0068,0.9588469298048437,7.021854586623484
1777,cocoa,2076,3820,4461,1866,2429,3626,4182,3439,2702,2022-10-10,PIXEL_0068,0.9588469298048437,7.021854586623484
1805,cocoa,2124,4508,4622,1868,2500,3979,4455,3715,2833,2022-10-30,PIXEL_0068,0.9588469298048437,7.021854586623484
3316,cocoa,3518,5529,5824,3362,3880,5207,5556,4899,3860,2022-11-14,PIXEL_0068,0.9588469298048437,7.021854586623484
1682,cocoa,1959,4296,4509,1795,2546,3777,4249,3655,2738,2022-11-19,PIXEL_0068,0.9588469298048437,7.021854586623484
1580,cocoa,1797,3535,3851,1764,2330,3302,3568,3598,2824,2022-11-29,PIXEL_0068,0.9588469298048437,7.021854586623484
1507,cocoa,1790,3532,3829,1698,2346,3193,3421,3482,2538,2022-12-04,PIXEL_0068,0.9588469298048437,7.021854586623484
1588,cocoa,1802,3536,3900,1802,2410,3195,3603,3807,2942,2022-12-09,PIXEL_0068,0.9588469298048437,7.021854586623484
1544,cocoa,1768,3198,3463,1817,2319,2891,3132,3753,2910,2022-12-14,PIXEL_0068,0.9588469298048437,7.021854586623484
1558,cocoa,1733,2924,3230,1866,2233,2651,2907,3831,3158,2022-12-19,PIXEL_0068,0.9588469298048437,7.021854586623484
1774,cocoa,2010,3546,3624,2378,2721,2959,3297,4773,3908,2022-12-29,PIXEL_0068,0.9588469298048437,7.021854586623484
2048,cocoa,2400,3788,3925,2718,3031,3384,3538,4789,3824,2023-01-03,PIXEL_0068,0.9588469298048437,7.021854586623484
1896,cocoa,2166,3780,3841,2582,2912,3186,3511,4914,3984,2023-01-08,PIXEL_0068,0.9588469298048437,7.021854586623484
1710,cocoa,2018,3494,3616,2448,2684,2991,3241,4869,4023,2023-01-18,PIXEL_0068,0.9588469298048437,7.021854586623484
1872,cocoa,2108,3542,3726,2610,2866,3025,3359,5076,4247,2023-01-28,PIXEL_0068,0.9588469298048437,7.021854586623484
1682,cocoa,1912,3230,3412,2332,2615,2812,3023,4913,4093,2023-02-02,PIXEL_0068,0.9588469298048437,7.021854586623484
3064,cocoa,3188,4074,4096,3424,3683,3769,3945,4894,4244,2023-02-17,PIXEL_0068,0.9588469298048437,7.021854586623484
1888,cocoa,2454,3844,4001,2942,3244,3418,3670,5164,4147,2023-02-22,PIXEL_0068,0.9588469298048437,7.021854586623484
1670,cocoa,1897,2926,3149,2210,2502,2661,2816,4492,3715,2023-03-04,PIXEL_0068,0.9588469298048437,7.021854586623484
1986,cocoa,2124,3164,3418,2442,2737,2910,3120,5229,4776,2023-03-09,PIXEL_0068,0.9588469298048437,7.021854586623484
2132,cocoa,2356,3508,3681,2626,2834,3133,3399,4750,4388,2023-03-29,PIXEL_0068,0.9588469298048437,7.021854586623484
2140,cocoa,2430,3733,3982,2682,2956,3373,3625,4948,4428,2023-04-13,PIXEL_0068,0.9588469298048437,7.021854586623484
1996,cocoa,2280,3526,3784,2412,2738,3258,3492,4237,3603,2023-04-18,PIXEL_0068,0.9588469298048437,7.021854586623484
2918,cocoa,2986,4475,4605,2782,3279,4051,4424,4594,3912,2023-05-08,PIXEL_0068,0.9588469298048437,7.021854586623484
1600,cocoa,1892,3678,3970,1876,2353,3374,3680,3958,2901,2023-06-12,PIXEL_0068,0.9588469298048437,7.021854586623484
2346,cocoa,2672,4034,4437,2800,3156,3932,4130,4050,3247,2023-08-11,PIXEL_0068,0.9588469298048437,7.021854586623484
1814,cocoa,2006,3467,3641,1958,2435,3167,3425,3601,2538,2023-09-20,PIXEL_0068,0.9588469298048437,7.021854586623484
1476,cocoa,1811,3672,3836,1623,2230,3267,3518,3245,2269,2023-09-30,PIXEL_0068,0.9588469298048437,7.021854586623484
1691,cocoa,2122,4617,4574,1791,2588,4074,4458,3339,2290,2023-10-10,PIXEL_0068,0.9588469298048437,7.021854586623484
2060,cocoa,2460,5280,5183,1996,2884,4488,5090,3494,2385,2023-10-15,PIXEL_0068,0.9588469298048437,7.021854586623484
1543,cocoa,1982,4639,4905,1570,2460,4273,4589,3208,2162,2023-10-20,PIXEL_0068,0.9588469298048437,7.021854586623484
1587,cocoa,1942,4408,4638,1570,2434,3912,4337,3116,2133,2023-10-25,PIXEL_0068,0.9588469298048437,7.021854586623484
1510,cocoa,1927,4332,4597,1576,2414,3914,4302,3195,2174,2023-10-30,PIXEL_0068,0.9588469298048437,7.021854586623484
1480,cocoa,1899,4290,4523,1584,2405,3912,4340,3091,2158,2023-11-04,PIXEL_0068,0.9588469298048437,7.021854586623484
1578,cocoa,1901,4296,4572,1630,2395,3895,4353,3188,2278,2023-11-14,PIXEL_0068,0.9588469298048437,7.021854586623484
1661,cocoa,1930,4032,4357,1697,2483,3749,4111,3188,2288,2023-11-24,PIXEL_0068,0.9588469298048437,7.021854586623484
1480,cocoa,1816,3720,4041,1584,2338,3542,3869,3035,2136,2023-11-29,PIXEL_0068,0.9588469298048437,7.021854586623484
1508,cocoa,1758,3274,3651,1642,2276,3172,3441,3139,2290,2023-12-09,PIXEL_0068,0.9588469298048437,7.021854586623484
1561,cocoa,1785,3148,3415,1930,2358,2856,3110,3788,2905,2023-12-19,PIXEL_0068,0.9588469298048437,7.021854586623484
1599,cocoa,1818,3148,3364,2042,2371,2798,3047,3967,3113,2023-12-24,PIXEL_0068,0.9588469298048437,7.021854586623484
1564,cocoa,1861,3218,3461,2136,2465,2873,3098,4091,3130,2023-12-29,PIXEL_0068,0.9588469298048437,7.021854586623484
557,cocoa,773,2580,2806,716,987,2047,2632,2148,1238,2022-01-03,PIXEL_0069,0.7835037849767341,7.011769917908164
490,cocoa,751,2396,2775,800,1214,2131,2411,2319,1290,2022-01-08,PIXEL_0069,0.7835037849767341,7.011769917908164
498,cocoa,774,2654,2845,888,1152,2044,2411,2456,1487,2022-01-23,PIXEL_0069,0.7835037849767341,7.011769917908164
1893,cocoa,2000,3150,3450,2112,2384,2909,3122,3332,2403,2022-01-28,PIXEL_0069,0.7835037849767341,7.011769917908164
1601,cocoa,1838,3762,3850,1970,2162,3122,3470,3431,2504,2022-02-02,PIXEL_0069,0.7835037849767341,7.011769917908164
2096,cocoa,2158,3098,3495,2250,2509,3004,3245,3608,2841,2022-02-22,PIXEL_0069,0.7835037849767341,7.011769917908164
1493,cocoa,1630,2840,3495,1766,2066,2887,3316,3392,2549,2022-03-04,PIXEL_0069,0.7835037849767341,7.011769917908164
1477,cocoa,1761,3666,4403,1705,2128,3513,4143,3454,2534,2022-03-14,PIXEL_0069,0.7835037849767341,7.011769917908164
1634,cocoa,1904,4140,4626,1794,2280,3793,4329,3555,2461,2022-03-29,PIXEL_0069,0.7835037849767341,7.011769917908164
1416,cocoa,1712,4814,5151,1403,1989,4129,4903,3034,1950,2022-05-13,PIXEL_0069,0.7835037849767341,7.011769917908164
1124,cocoa,1634,5170,5571,1379,2131,4360,5018,3215,2075,2022-05-18,PIXEL_0069,0.7835037849767341,7.011769917908164
1414,cocoa,1775,5208,5674,1397,2016,4472,5325,3178,2028,2022-05-23,PIXEL_0069,0.7835037849767341,7.011769917908164
1421,cocoa,1744,4754,5120,1426,1955,4060,4796,3025,1967,2022-06-02,PIXEL_0069,0.7835037849767341,7.011769917908164
1456,cocoa,1661,4508,4951,1456,2006,3894,4668,3111,1984,2022-08-06,PIXEL_0069,0.7835037849767341,7.011769917908164
2242,cocoa,2198,4452,4821,1866,2191,3744,4402,2834,1896,2022-08-11,PIXEL_0069,0.7835037849767341,7.011769917908164
1546,cocoa,1710,4371,4481,1478,2003,3648,4188,2979,1959,2022-10-20,PIXEL_0069,0.7835037849767341,7.011769917908164
1466,cocoa,1667,4228,4466,1428,1918,3505,4220,2964,1954,2022-10-30,PIXEL_0069,0.7835037849767341,7.011769917908164
1466,cocoa,1650,4396,4843,1440,1986,3806,4507,3032,1959,2022-11-19,PIXEL_0069,0.7835037849767341,7.011769917908164
1400,cocoa,1637,3889,4305,1417,1914,3515,4076,2858,1841,2022-12-04,PIXEL_0069,0.7835037849767341,7.011769917908164
1384,cocoa,1592,3836,4073,1455,1925,3332,3763,2888,1903,2022-12-14,PIXEL_0069,0.7835037849767341,7.011769917908164
1418,cocoa,1584,3586,3925,1469,1823,3209,3656,2773,1851,2022-12-19,PIXEL_0069,0.7835037849767341,7.011769917908164
1461,cocoa,1601,3566,3834,1535,1904,3117,3645,2911,2001,2022-12-29,PIXEL_0069,0.7835037849767341,7.011769917908164
1544,cocoa,1849,3756,4018,1846,2231,3264,3634,3187,2194,2023-01-03,PIXEL_0069,0.7835037849767341,7.011769917908164
1500,cocoa,1762,3600,3853,1742,2094,3187,3530,3171,2220,2023-01-08,PIXEL_0069,0.7835037849767341,7.011769917908164
1861,cocoa,2090,3858,4118,2128,2560,3448,3798,3466,2463,2023-01-13,PIXEL_0069,0.7835037849767341,7.011769917908164
1466,cocoa,1670,3410,3670,1748,2062,2949,3355,3118,2213,2023-01-18,PIXEL_0069,0.7835037849767341,7.011769917908164
1522,cocoa,1664,3224,3626,1696,2014,2972,3311,3140,2194,2023-01-28,PIXEL_0069,0.7835037849767341,7.011769917908164
1468,cocoa,1657,3121,3550,1714,1992,3041,3452,3205,2240,2023-02-02,PIXEL_0069,0.7835037849767341,7.011769917908164
2786,cocoa,2914,3954,4073,2982,3253,3614,3919,3961,3087,2023-02-17,PIXEL_0069,0.7835037849767341,7.011769917908164
1538,cocoa,2026,3288,3894,2312,2695,3424,3632,3877,2845,2023-02-22,PIXEL_0069,0.7835037849767341,7.011769917908164
1424,cocoa,1603,2829,3267,1626,1938,2712,2989,2913,2142,2023-03-04,PIXEL_0069,0.7835037849767341,7.011769917908164
1578,cocoa,1755,3552,4281,1670,2092,3494,4008,3326,2367,2023-03-09,PIXEL_0069,0.7835037849767341,7.011769917908164
1506,cocoa,1762,3946,4488,1585,2092,3695,4199,3336,2285,2023-03-14,PIXEL_0069,0.7835037849767341,7.011769917908164
1833,cocoa,1954,3922,4140,1688,2084,3439,3924,2831,2041,2023-03-29,PIXEL_0069,0.7835037849767341,7.011769917908164
1303,cocoa,1753,4851,5443,1470,2157,4424,5010,3263,2129,2023-04-13,PIXEL_0069,0.7835037849767341,7.011769917908164
1434,cocoa,1712,5059,5361,1388,2000,4251,5042,3059,1958,2023-05-08,PIXEL_0069,0.7835037849767341,7.011769917908164
1594,cocoa,1871,5164,5684,1608,2220,4465,5221,3360,2153,2023-07-07,PIXEL_0069,0.7835037849767341,7.011769917908164
2532,cocoa,2738,5152,5638,2388,2955,4492,5159,4240,2872,2023-08-11,PIXEL_0069,0.7835037849767341,7.011769917908164
1694,cocoa,1898,5975,6290,1481,2245,4862,6075,3665,2201,2023-09-25,PIXEL_0069,0.7835037849767341,7.011769917908164
1692,cocoa,1946,4951,5448,1684,2320,4341,4849,3267,2104,2023-10-10,PIXEL_0069,0.7835037849767341,7.011769917908164
1604,cocoa,1890,5555,5799,1546,2271,4550,5490,3466,2126,2023-10-20,PIXEL_0069,0.7835037849767341,7.011769917908164
1422,cocoa,1620,4688,4846,1371,1983,3755,4609,3018,1912,2023-10-30,PIXEL_0069,0.7835037849767341,7.011769917908164
1350,cocoa,1575,4343,4708,1327,1884,3860,4463,2945,1849,2023-11-09,PIXEL_0069,0.7835037849767341,7.011769917908164
1495,cocoa,1692,4468,4815,1469,1980,3841,4584,3112,2093,2023-11-14,PIXEL_0069,0.7835037849767341,7.011769917908164
1350,cocoa,1582,3828,4372,1379,1899,3508,3958,2868,1832,2023-11-29,PIXEL_0069,0.7835037849767341,7.011769917908164
1408,cocoa,1610,3745,4337,1436,1924,3325,4015,2897,1883,2023-12-09,PIXEL_0069,0.7835037849767341,7.011769917908164
1448,cocoa,1662,3874,4195,1511,1930,3373,3938,2924,1959,2023-12-14,PIXEL_0069,0.7835037849767341,7.011769917908164
1324,cocoa,1547,3786,3988,1373,1810,3309,3841,2828,1854,2023-12-19,PIXEL_0069,0.7835037849767341,7.011769917908164
1414,cocoa,1548,3724,3896,1456,1855,3079,3748,2887,1930,2023-12-24,PIXEL_0069,0.7835037849767341,7.011769917908164
1374,cocoa,1616,3818,4111,1571,2055,3314,3793,3115,2061,2023-12-29,PIXEL_0069,0.7835037849767341,7.011769917908164
528,cocoa,747,2376,2539,835,1259,1922,2271,2553,1699,2022-01-03,PIXEL_0070,1.0640825341044615,6.896705283500777
1782,cocoa,1996,3074,3414,2054,2401,2894,3094,3187,2073,2022-01-08,PIXEL_0070,1.0640825341044615,6.896705283500777
624,cocoa,930,2618,2673,1140,1525,2021,2305,2970,2060,2022-01-23,PIXEL_0070,1.0640825341044615,6.896705283500777
2002,cocoa,2128,3214,3420,2252,2566,2878,3095,3758,2902,2022-01-28,PIXEL_0070,1.0640825341044615,6.896705283500777
2001,cocoa,2128,3468,3684,2386,2724,3054,3340,4190,3287,2022-02-12,PIXEL_0070,1.0640825341044615,6.896705283500777
1780,cocoa,1986,3406,3523,2194,2565,2972,3211,4189,3377,2022-02-22,PIXEL_0070,1.0640825341044615,6.896705283500777
2388,cocoa,2642,4385,4561,2816,3253,3830,4074,4998,3708,2022-02-27,PIXEL_0070,1.0640825341044615,6.896705283500777
1674,cocoa,1925,3416,3611,2172,2527,2944,3258,4361,3464,2022-03-04,PIXEL_0070,1.0640825341044615,6.896705283500777
1604,cocoa,1970,3310,3624,2238,2596,3018,3196,4525,3594,2022-03-09,PIXEL_0070,1.0640825341044615,6.896705283500777
1654,cocoa,1965,3952,3608,1788,2203,3097,3411,3531,2784,2022-05-08,PIXEL_0070,1.0640825341044615,6.896705283500777
1445,cocoa,1652,3433,3091,1505,1880,2676,3125,3003,2349,2022-05-13,PIXEL_0070,1.0640825341044615,6.896705283500777
1338,cocoa,1780,4692,4371,1651,2339,3621,4099,3874,3142,2022-05-18,PIXEL_0070,1.0640825341044615,6.896705283500777
1483,cocoa,1714,3834,3846,1513,1937,3233,3674,3083,2249,2022-06-02,PIXEL_0070,1.0640825341044615,6.896705283500777
2154,cocoa,2154,4817,4822,1838,2271,4068,4670,3415,2280,2022-06-17,PIXEL_0070,1.0640825341044615,6.896705283500777
1550,cocoa,1738,2842,3083,1885,2210,2588,2779,3682,3086,2022-08-06,PIXEL_0070,1.0640825341044615,6.896705283500777
1899,cocoa,2170,3504,3928,2366,2660,3138,3594,4151,3597,2022-08-11,PIXEL_0070,1.0640825341044615,6.896705283500777
1502,cocoa,1877,5019,5518,1437,2251,4689,5539,3470,2252,2022-10-20,PIXEL_0070,1.0640825341044615,6.896705283500777
1612,cocoa,1988,5700,6411,1547,2457,5362,6276,3687,2358,2022-10-30,PIXEL_0070,1.0640825341044615,6.896705283500777
1501,cocoa,1832,4772,5240,1588,2324,4272,4936,3347,2230,2022-11-19,PIXEL_0070,1.0640825341044615,6.896705283500777
1764,cocoa,2038,4172,4407,1892,2547,3710,3999,3666,2551,2022-12-04,PIXEL_0070,1.0640825341044615,6.896705283500777
1539,cocoa,1800,3732,3646,1792,2284,3116,3356,3645,2677,2022-12-14,PIXEL_0070,1.0640825341044615,6.896705283500777
1514,cocoa,1680,3297,3316,1712,2119,2735,2991,3580,2730,2022-12-19,PIXEL_0070,1.0640825341044615,6.896705283500777
1626,cocoa,1794,3502,3454,1902,2320,2842,3138,3774,2921,2022-12-29,PIXEL_0070,1.0640825341044615,6.896705283500777
1941,cocoa,2176,3810,3860,2294,2689,3309,3548,3950,2975,2023-01-03,PIXEL_0070,1.0640825341044615,6.896705283500777
1706,cocoa,1973,3578,3656,2074,2553,3062,3365,4004,3078,2023-01-08,PIXEL_0070,1.0640825341044615,6.896705283500777
1524,cocoa,1812,3424,3479,2032,2404,2795,3080,4014,3124,2023-01-18,PIXEL_0070,1.0640825341044615,6.896705283500777
1666,cocoa,1862,3314,3322,2112,2409,2730,2931,4330,3385,2023-02-02,PIXEL_0070,1.0640825341044615,6.896705283500777
2862,cocoa,3096,3980,4013,3180,3447,3689,3864,4427,3661,2023-02-17,PIXEL_0070,1.0640825341044615,6.896705283500777
1739,cocoa,2128,3254,3545,2484,2946,3059,3258,4407,3539,2023-02-22,PIXEL_0070,1.0640825341044615,6.896705283500777
1710,cocoa,1919,3026,3282,2018,2422,2786,2972,3946,3048,2023-03-04,PIXEL_0070,1.0640825341044615,6.896705283500777
1749,cocoa,2050,3986,3964,1940,2409,3381,3719,3841,3102,2023-03-29,PIXEL_0070,1.0640825341044615,6.896705283500777
1710,cocoa,2078,5256,5593,1716,2374,4554,5362,3548,2466,2023-04-18,PIXEL_0070,1.0640825341044615,6.896705283500777
1920,cocoa,2178,4756,5057,2024,2516,4183,4695,4030,2781,2023-06-12,PIXEL_0070,1.0640825341044615,6.896705283500777
1838,cocoa,2064,3922,4159,2034,2465,3545,3839,3767,2775,2023-08-11,PIXEL_0070,1.0640825341044615,6.896705283500777
1487,cocoa,1777,3389,3955,1684,2273,3557,3840,3604,2586,2023-09-30,PIXEL_0070,1.0640825341044615,6.896705283500777
2318,cocoa,2644,5268,5506,2074,3024,4997,5324,3487,2323,2023-10-15,PIXEL_0070,1.0640825341044615,6.896705283500777
1700,cocoa,2150,5331,5668,1643,2800,5178,5416,3643,2415,2023-10-20,PIXEL_0070,1.0640825341044615,6.896705283500777
1894,cocoa,2424,4704,4473,2332,3049,4620,4331,3961,3329,2023-10-30,PIXEL_0070,1.0640825341044615,6.896705283500777
1499,cocoa,1927,5157,5462,1571,2486,4630,5110,3432,2259,2023-11-04,PIXEL_0070,1.0640825341044615,6.896705283500777
1505,cocoa,1724,3608,3812,1676,2168,3136,3495,3528,2518,2023-11-29,PIXEL_0070,1.0640825341044615,6.896705283500777
1974,cocoa,2126,3880,4107,2120,2566,3509,3784,3896,2805,2023-12-09,PIXEL_0070,1.0640825341044615,6.896705283500777
1656,cocoa,1832,3688,3665,1843,2311,3075,3379,3610,2713,2023-12-14,PIXEL_0070,1.0640825341044615,6.896705283500777
1507,cocoa,1708,3469,3427,1771,2188,2873,3127,3669,2748,2023-12-19,PIXEL_0070,1.0640825341044615,6.896705283500777
1540,cocoa,1848,3578,3602,1993,2370,3005,3243,3880,2830,2023-12-29,PIXEL_0070,1.0640825341044615,6.896705283500777
505,cocoa,666,2232,2371,708,1125,1774,2001,2577,1669,2022-01-03,PIXEL_0071,0.8706758832779345,7.050225144037739
558,cocoa,774,2040,2163,855,1179,1606,1835,2256,1437,2022-01-08,PIXEL_0071,0.8706758832779345,7.050225144037739
445,cocoa,741,2338,2525,847,1282,1910,2079,2864,1922,2022-01-23,PIXEL_0071,0.8706758832779345,7.050225144037739
1860,cocoa,1963,3108,3321,2032,2401,2818,2964,3687,2748,2022-01-28,PIXEL_0071,0.8706758832779345,7.050225144037739
1592,cocoa,1742,3360,3469,1844,2313,2777,3081,3821,2905,2022-02-02,PIXEL_0071,0.8706758832779345,7.050225144037739
2036,cocoa,2126,3376,3516,2212,2585,2997,3223,4060,3194,2022-02-22,PIXEL_0071,0.8706758832779345,7.050225144037739
1524,cocoa,1732,3344,3428,1752,2314,2800,2979,3792,2966,2022-03-04,PIXEL_0071,0.8706758832779345,7.050225144037739
1526,cocoa,1754,3724,3742,1836,2422,3166,3516,4007,3147,2022-03-14,PIXEL_0071,0.8706758832779345,7.050225144037739
2128,cocoa,2330,4212,4366,2296,2805,3723,4061,4020,3073,2022-03-29,PIXEL_0071,0.8706758832779345,7.050225144037739
1596,cocoa,1974,5132,5554,1692,2509,4716,5243,3684,2513,2022-05-08,PIXEL_0071,0.8706758832779345,7.050225144037739
1443,cocoa,1702,4712,4912,1420,2164,4160,4815,3387,2320,2022-05-13,PIXEL_0071,0.8706758832779345,7.050225144037739
1091,cocoa,1623,4792,4947,1443,2222,4125,4720,3477,2380,2022-05-18,PIXEL_0071,0.8706758832779345,7.050225144037739
1507,cocoa,1787,4892,5249,1483,2230,4255,4983,3356,2243,2022-05-23,PIXEL_0071,0.8706758832779345,7.050225144037739
1433,cocoa,1702,4432,4765,1375,2097,3953,4538,3199,2207,2022-06-02,PIXEL_0071,0.8706758832779345,7.050225144037739
1674,cocoa,1903,5028,5241,1664,2316,4122,4893,3510,2418,2022-07-22,PIXEL_0071,0.8706758832779345,7.050225144037739
1400,cocoa,1614,3776,4489,1730,2250,3686,4275,3318,2694,2022-10-10,PIXEL_0071,0.8706758832779345,7.050225144037739
1449,cocoa,1667,4276,4462,1454,2064,3661,4125,3187,2147,2022-10-30,PIXEL_0071,0.8706758832779345,7.050225144037739
2074,cocoa,2290,4516,4777,2006,2699,4109,4526,3831,2680,2022-11-14,PIXEL_0071,0.8706758832779345,7.050225144037739
1476,cocoa,1698,3862,4088,1522,2113,3322,3819,3357,2314,2022-11-19,PIXEL_0071,0.8706758832779345,7.050225144037739
1490,cocoa,1681,3806,3901,1540,2097,3173,3572,3364,2325,2022-12-09,PIXEL_0071,0.8706758832779345,7.050225144037739
1352,cocoa,1598,3654,3628,1474,2025,3099,3412,3237,2231,2022-12-14,PIXEL_0071,0.8706758832779345,7.050225144037739
1488,cocoa,1620,3416,3519,1499,1948,2947,3260,3143,2200,2022-12-19,PIXEL_0071,0.8706758832779345,7.050225144037739
1490,cocoa,1658,3534,3506,1609,2069,2920,3295,3356,2385,2022-12-29,PIXEL_0071,0.8706758832779345,7.050225144037739
1602,cocoa,1940,3764,3832,1908,2425,3256,3508,3648,2586,2023-01-03,PIXEL_0071,0.8706758832779345,7.050225144037739
1493,cocoa,1754,3696,3772,1741,2260,3022,3399,3666,2610,2023-01-08,PIXEL_0071,0.8706758832779345,7.050225144037739
2034,cocoa,2290,4032,4126,2228,2739,3512,3740,4022,2869,2023-01-13,PIXEL_0071,0.8706758832779345,7.050225144037739
1397,cocoa,1587,3259,3245,1646,2059,2699,2975,3545,2651,2023-01-18,PIXEL_0071,0.8706758832779345,7.050225144037739
1866,cocoa,1958,3536,3692,1916,2406,3003,3300,4067,3035,2023-01-28,PIXEL_0071,0.8706758832779345,7.050225144037739
1402,cocoa,1632,3260,3254,1681,2208,2752,2943,3810,2804,2023-02-02,PIXEL_0071,0.8706758832779345,7.050225144037739
1359,cocoa,1564,3314,3435,1625,2132,2736,3063,3670,2763,2023-02-07,PIXEL_0071,0.8706758832779345,7.050225144037739
2806,cocoa,2918,3864,3890,2930,3248,3544,3675,4097,3327,2023-02-17,PIXEL_0071,0.8706758832779345,7.050225144037739
1670,cocoa,2142,3884,3899,2318,2875,3347,3549,4324,3260,2023-02-22,PIXEL_0071,0.8706758832779345,7.050225144037739
1491,cocoa,1754,3424,3395,1756,2258,2853,3129,3796,2810,2023-03-04,PIXEL_0071,0.8706758832779345,7.050225144037739
2118,cocoa,2294,3383,3816,2296,2818,3374,3655,3925,3497,2023-03-09,PIXEL_0071,0.8706758832779345,7.050225144037739
1493,cocoa,1847,4928,5193,2306,3038,4474,4987,4155,2990,2023-03-29,PIXEL_0071,0.8706758832779345,7.050225144037739
1271,cocoa,1708,4805,4910,1496,2341,4026,4317,3634,2478,2023-04-13,PIXEL_0071,0.8706758832779345,7.050225144037739
1696,cocoa,2122,5332,5261,1787,2635,4331,5060,3785,2594,2023-04-18,PIXEL_0071,0.8706758832779345,7.050225144037739
1350,cocoa,1659,4852,4849,1357,2066,4043,4655,3318,2237,2023-05-08,PIXEL_0071,0.8706758832779345,7.050225144037739
2146,cocoa,2110,4196,4173,1849,2459,3596,4100,3161,2405,2023-06-27,PIXEL_0071,0.8706758832779345,7.050225144037739
1532,cocoa,1800,5388,5506,1464,2256,4368,5062,3492,2320,2023-07-07,PIXEL_0071,0.8706758832779345,7.050225144037739
1852,cocoa,2170,5056,5067,1911,2421,4043,4662,3666,2613,2023-08-11,PIXEL_0071,0.8706758832779345,7.050225144037739
1460,cocoa,1739,5276,5207,1387,2200,4285,4847,3481,2217,2023-09-20,PIXEL_0071,0.8706758832779345,7.050225144037739
1312,cocoa,1610,4629,4755,1313,2074,3996,4451,3261,2131,2023-09-30,PIXEL_0071,0.8706758832779345,7.050225144037739
1592,cocoa,1926,5621,5855,1518,2364,4778,5474,3602,2259,2023-10-20,PIXEL_0071,0.8706758832779345,7.050225144037739
1439,cocoa,1669,4860,4976,1360,2050,4135,4633,3222,2059,2023-10-25,PIXEL_0071,0.8706758832779345,7.050225144037739
1408,cocoa,1702,4928,5061,1404,2123,4203,4725,3306,2120,2023-10-30,PIXEL_0071,0.8706758832779345,7.050225144037739
1448,cocoa,1755,5028,5107,1469,2184,4124,4726,3315,2181,2023-11-04,PIXEL_0071,0.8706758832779345,7.050225144037739
